,source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
210,Twitter for iPhone,@LindseyGrahamSC  “Why didn’t the FBI tell President Trump that they had concerns about Carter Page? Is there a double standard here?” They told Senator Diane Feinstein that she had a spy - but not Trump. Is that entrapment or did they just want to use Page as an excuse to SPY?,Thu Aug 09 19:43:25 +0000 2018,6715,13653,FALSE,1.02764E+18
211,Twitter for iPhone,"Congressman Ted Yoho of Florida is doing a fantastic job and has my complete and total Endorsement! Tough on Crime and Borders, Ted was really helpful on Tax Cuts. Vote all the way for Ted in the upcoming Primary - he will never let you down!",Thu Aug 09 17:00:42 +0000 2018,18215,77731,FALSE,1.0276E+18
212,Twitter for iPhone,Space Force all the way!,Thu Aug 09 16:03:30 +0000 2018,38036,144861,FALSE,1.02759E+18
213,Twitter for iPhone,"This is an illegally brought Rigged Witch Hunt run by people who are totally corrupt and/or conflicted. It was started and paid for by Crooked Hillary and the Democrats. Phony Dossier, FISA disgrace and so many lying and dishonest people already fired. 17 Angry Dems? Stay tuned!",Thu Aug 09 16:02:33 +0000 2018,26447,101540,FALSE,1.02759E+18
214,Twitter for iPhone,"“There has been no evidence whatsoever that Donald Trump or the campaign was involved in any kind of collusion to fix the 2016 election. In fact the evidence is the opposite, that Hillary Clinton &; the Democrats colluded with the Russians to fix the 2016 election.” @GrahamLedger",Thu Aug 09 13:22:39 +0000 2018,26362,100528,FALSE,1.02755E+18
215,Twitter for iPhone,RED WAVE!,Wed Aug 08 18:51:39 +0000 2018,32189,135418,FALSE,1.02727E+18
216,Twitter for iPhone,"Congratulations to @LenaEpstein of Michigan on a job well done. Also, thanks for your great support!",Wed Aug 08 18:07:43 +0000 2018,11358,61473,FALSE,1.02726E+18
217,Twitter for iPhone,"As long as I campaign and/or support Senate and House candidates (within reason), they will win! I LOVE the people, &; they certainly seem to like the job I’m doing. If I find the time, in between China, Iran, the Economy and much more, which I must, we will have a giant Red Wave!",Wed Aug 08 15:25:55 +0000 2018,21445,95310,FALSE,1.02721E+18
218,Twitter for iPhone,"The Republicans have now won 8 out of 9 House Seats, yet if you listen to the Fake News Media you would think we are being clobbered. Why can’t they play it straight, so unfair to the Republican Party and in particular, your favorite President!",Wed Aug 08 15:14:26 +0000 2018,36082,152820,FALSE,1.02721E+18
219,Twitter for iPhone,5 for 5!,Wed Aug 08 14:31:14 +0000 2018,19664,95136,FALSE,1.0272E+18
220,Twitter for iPhone,Congratulations to Josh Hawley on your big Senate Primary win in Missouri. I look forward to working with you toward a big win in November. We need you in Washington!,Wed Aug 08 04:28:09 +0000 2018,16129,76981,FALSE,1.02705E+18
221,Twitter for iPhone,Congratulations to Bill Schuette. You will have a Big win in November and be a tremendous Governor for the Great State of Michigan. Lots of car and other companies moving back!,Wed Aug 08 03:52:43 +0000 2018,16434,80623,FALSE,1.02704E+18
222,Twitter for iPhone,"Congratulations to a future STAR of the Republican Party, future Senator John James. A big and bold victory tonight in the Great State of Michigan - the first of many. November can’t come fast enough!",Wed Aug 08 03:23:54 +0000 2018,23723,107531,FALSE,1.02703E+18
223,Twitter for iPhone,.....Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!,Wed Aug 08 03:18:36 +0000 2018,16811,83437,FALSE,1.02703E+18
224,Twitter for iPhone,"When I decided to go to Ohio for Troy Balderson, he was down in early voting 64 to 36. That was not good. After my speech on Saturday night, there was a big turn for the better. Now Troy wins a great victory during a very tough time of the year for voting. He will win BIG in Nov.",Wed Aug 08 02:59:39 +0000 2018,20677,100341,FALSE,1.02703E+18
225,Twitter for iPhone,"Today, on the 236th anniversary of the Purple Heart, we honor the members of our Armed Forces for serving as the vanguard of American democracy and freedom around the world. #PurpleHeartDay https://t.co/NghmQ4BOKh",Tue Aug 07 18:25:13 +0000 2018,16917,74931,FALSE,1.0269E+18
226,Twitter for iPhone,RT @EricTrump: Ohio make sure to get out and vote today! We need Troy Balderson in Congress. Visit https://t.co/ypMnbPQzqk to find your pol…,Tue Aug 07 14:03:05 +0000 2018,12926,0,TRUE,1.02683E+18
227,Twitter for iPhone,"Ohio, vote today for Troy Balderson for Congress. His opponent, controlled by Nancy Pelosi, is weak on Crime, the Border, Military, Vets, your 2nd Amendment - and will end your Tax Cuts. Troy will be a great Congressman. #MAGA",Tue Aug 07 10:46:45 +0000 2018,22308,84622,FALSE,1.02678E+18
228,Twitter for iPhone,"The Iran sanctions have officially been cast. These are the most biting sanctions ever imposed, and in November they ratchet up to yet another level. Anyone doing business with Iran will NOT be doing business with the United States. I am asking for WORLD PEACE, nothing less!",Tue Aug 07 09:31:46 +0000 2018,37124,137023,FALSE,1.02676E+18
229,Twitter for iPhone,California wildfires are being magnified &; made so much worse by the bad environmental laws which aren’t allowing massive amounts of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire from spreading!,Mon Aug 06 21:53:42 +0000 2018,18211,77997,FALSE,1.02659E+18
230,Twitter for iPhone,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that are protecting our Country from some of the most vicious and dangerous people on earth! Sorry, we can’t let that happen! Also, change the rules in the Senate and approve STRONG Border Security!",Mon Aug 06 21:46:47 +0000 2018,24719,95140,FALSE,1.02659E+18
231,Twitter for iPhone,"RT @realDonaldTrump: Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbers…",Mon Aug 06 21:44:00 +0000 2018,29193,0,TRUE,1.02658E+18
232,Twitter for iPhone,"Democrats want Open Borders and they want to abolish ICE, the brave men and women that our protecting our Country from some of the most vicious and dangerous people on earth! Sorry, we can’t let that happen!Also, change the rules in the Senate and approve STRONG Border Security!",Mon Aug 06 21:41:20 +0000 2018,1217,4005,FALSE,1.02658E+18
233,Twitter for iPhone,"John James is a potential Republican Star who has a Senate primary election tomorrow in Michigan. If he becomes the Republican candidate, he will beat the Open Borders, weak on Crime, Democrat, Debbie Stabenow. Vote for John James and Make America Great Again!",Mon Aug 06 19:13:42 +0000 2018,20720,75321,FALSE,1.02655E+18
234,Twitter for iPhone,"Governor Jerry Brown must allow the Free Flow of the vast amounts of water coming from the North and foolishly being diverted into the Pacific Ocean. Can be used for fires, farming and everything else. Think of California with plenty of Water - Nice! Fast Federal govt. approvals.",Mon Aug 06 17:43:57 +0000 2018,19515,75138,FALSE,1.02652E+18
235,Twitter for iPhone,"Kris Kobach, a strong and early supporter of mine, is running for Governor of the Great State of Kansas.  He is a fantastic guy who loves his State and our Country - he will be a GREAT Governor and has my full &; total Endorsement! Strong on Crime, Border &; Military. VOTE TUESDAY!",Mon Aug 06 15:48:40 +0000 2018,18391,76717,FALSE,1.0265E+18
236,Twitter for iPhone,"Great financial numbers being announced on an almost daily basis. Economy has never been better, jobs at best point in history. Fixing our terrible Trade Deals is a priority-and going very well. Immigration on Merit Based System to take care of the companies coming back to U.S.A.",Mon Aug 06 14:52:46 +0000 2018,17792,74883,FALSE,1.02648E+18
237,Twitter for iPhone,"....a law firm, eventually Kremlin connected sources, to gather info on Donald Trump. Collusion is very real with Russia, but only with Hillary and the Democrats, and we should demand a full investigation.” Dan Bongino on @foxandfriends  Looking forward to the new IG Report!",Mon Aug 06 14:25:56 +0000 2018,18269,70555,FALSE,1.02647E+18
238,Twitter for iPhone,"“Collusion with Russia was very real. Hillary Clinton and her team 100% colluded with the Russians, and so did Adam Schiff who is on tape trying to collude with what he thought was Russians to obtain compromising material on DJT. We also know that Hillary Clinton paid through....",Mon Aug 06 14:13:10 +0000 2018,25103,86757,FALSE,1.02647E+18
239,Twitter for iPhone,California wildfires are being magnified &; made so much worse by the bad environmental laws which aren’t allowing massive amount of readily available water to be properly utilized. It is being diverted into the Pacific Ocean. Must also tree clear to stop fire   spreading!,Sun Aug 05 22:06:42 +0000 2018,21984,86101,FALSE,1.02623E+18
240,Twitter for iPhone,"RT @realDonaldTrump: ...Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your bo…",Sun Aug 05 21:53:11 +0000 2018,15109,0,TRUE,1.02622E+18
241,Twitter for iPhone,"RT @realDonaldTrump: A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of O…",Sun Aug 05 21:52:57 +0000 2018,16428,0,TRUE,1.02622E+18
242,Twitter for iPhone,"Presidential Approval numbers are very good - strong economy, military and just about everything else. Better numbers than Obama at this point, by far. We are winning on just about every front and for that reason there will not be a Blue Wave, but there might be a Red Wave!",Sun Aug 05 20:01:17 +0000 2018,29214,135598,FALSE,1.0262E+18
243,Twitter for iPhone,Too bad a large portion of the Media refuses to report the lies and corruption having to do with the Rigged Witch Hunt - but that is why we call them FAKE NEWS!,Sun Aug 05 12:49:21 +0000 2018,22057,93211,FALSE,1.02609E+18
244,Twitter for iPhone,"...Why aren’t Mueller and the 17 Angry Democrats looking at the meetings concerning the Fake Dossier and all of the lying that went on in the FBI and DOJ? This is the most one sided Witch Hunt in the history of our country. Fortunately, the facts are all coming out, and fast!",Sun Aug 05 12:45:56 +0000 2018,26382,104190,FALSE,1.02609E+18
245,Twitter for iPhone,"Fake News reporting, a complete fabrication, that I am concerned about the meeting my wonderful son, Donald, had in Trump Tower. This was a meeting to get information on an opponent, totally legal and done all the time in politics - and it went nowhere. I did not know about it!",Sun Aug 05 12:35:43 +0000 2018,20549,83174,FALSE,1.02608E+18
246,Twitter for iPhone,"..Because of Tariffs we will be able to start paying down large amounts of the $21 Trillion in debt that has been accumulated, much by the Obama Administration, while at the same time reducing taxes for our people. At minimum, we will make much better Trade Deals for our country!",Sun Aug 05 12:06:25 +0000 2018,19789,81856,FALSE,1.02608E+18
247,Twitter for iPhone,"Tariffs are working big time. Every country on earth wants to take wealth out of the U.S., always to our detriment. I say, as they come,Tax them. If they don’t want to be taxed, let them make or build the product in the U.S. In either event, it means jobs and great wealth.....",Sun Aug 05 11:59:29 +0000 2018,16604,75150,FALSE,1.02608E+18
248,Twitter for iPhone,The Fake News hates me saying that they are the Enemy of the People only because they know it’s TRUE. I am providing a great service by explaining this to the American People. They purposely cause great division &; distrust. They can also cause War! They are very dangerous &; sick!,Sun Aug 05 11:38:12 +0000 2018,33755,124918,FALSE,1.02607E+18
249,Twitter for iPhone,"...Danny O’Connor is a total puppet for Nancy Pelosi and Maxine Waters – Danny wants to raise your taxes, open your borders, and take away your 2nd Amendment. Vote for Troy on Tuesday!",Sun Aug 05 01:43:01 +0000 2018,15195,63195,FALSE,1.02592E+18
250,Twitter for iPhone,"A great night in Ohio’s 12th Congressional District with Troy Balderson! Troy loves Ohio, and he loves the people of Ohio. He will be fighting for you all the way...",Sun Aug 05 01:43:00 +0000 2018,16505,78784,FALSE,1.02592E+18
251,Twitter for iPhone,Thank you Ohio. I love you! https://t.co/HYSaQOB6GW,Sun Aug 05 00:28:25 +0000 2018,13891,61483,FALSE,1.0259E+18
252,Twitter for iPhone,"RT @realDonaldTrump: Troy Balderson, running for Congress from Ohio, is in a big Election fight with a candidate who just got caught lying…",Sat Aug 04 20:54:49 +0000 2018,19899,0,TRUE,1.02585E+18
253,Twitter for iPhone,"Iran, and it’s economy, is going very bad, and fast! I will meet, or not meet, it doesn’t matter - it is up to them!",Sat Aug 04 20:53:39 +0000 2018,18571,87241,FALSE,1.02585E+18
254,Twitter for iPhone,Heading to Ohio!,Sat Aug 04 20:28:09 +0000 2018,9075,64584,FALSE,1.02584E+18
255,Twitter for iPhone,"....China, which is for the first time doing poorly against us, is spending a fortune on ads and P.R. trying to convince and scare our politicians to fight me on Tariffs- because they are really hurting their economy. Likewise other countries. We are Winning, but must be strong!",Sat Aug 04 20:03:39 +0000 2018,16553,69589,FALSE,1.02583E+18
256,Twitter for iPhone,"....Tariffs will make our country much richer than it is today. Only fools would disagree. We are using them to negotiate fair trade deals and, if countries are still unwilling to negotiate, they will pay us vast sums of money in the form of Tariffs. We win either way......",Sat Aug 04 19:58:06 +0000 2018,17819,81002,FALSE,1.02583E+18
257,Twitter for iPhone,"....Tariffs have had a tremendous positive impact on our Steel Industry. Plants are opening all over the U.S., Steelworkers are working again, and big dollars are flowing into our Treasury. Other countries use Tariffs against, but when we use them, foolish people scream!",Sat Aug 04 19:53:22 +0000 2018,13722,61221,FALSE,1.02583E+18
258,Twitter for iPhone,"Tariffs are working far better than anyone ever anticipated. China market has dropped 27% in last 4months, and they are talking to us. Our market is stronger than ever, and will go up dramatically when these horrible Trade Deals are successfully renegotiated. America First.......",Sat Aug 04 19:47:40 +0000 2018,20071,86527,FALSE,1.02583E+18
259,Twitter for iPhone,HAPPY BIRTHDAY @USCG! https://t.co/cQo41jcoKn,Sat Aug 04 15:18:53 +0000 2018,12303,60706,FALSE,1.02576E+18
260,Twitter for iPhone,"Troy Balderson, running for Congress from Ohio, is in a big Election fight with a candidate who just got caught lying about his relationship with Nancy Pelosi, who is weak on Crime, Borders &; your 2nd Amendment-and wants to raise your Taxes (by a lot). Vote for Troy on Tuesday!",Sat Aug 04 13:02:36 +0000 2018,19899,76470,FALSE,1.02573E+18
261,Twitter for iPhone,"Will be going to Ohio tonight to campaign for Troy Balderson for the big Congressional Special Election on Tuesday. Early voting is on. Troy is strong on Crime, the Border &; loves our Military, Vets &; 2nd Amendment. His opponent is a puppet of Nancy Pelosi/high taxes.",Sat Aug 04 12:49:49 +0000 2018,15637,70696,FALSE,1.02573E+18
262,Twitter for iPhone,"Lebron James was just interviewed by the dumbest man on television, Don Lemon. He made Lebron look smart, which isn’t easy to do. I like Mike!",Sat Aug 04 03:37:36 +0000 2018,49313,180381,FALSE,1.02559E+18
263,Twitter for iPhone,RT @seanhannity: https://t.co/RAVcGZwsiS,Sat Aug 04 03:30:30 +0000 2018,10184,0,TRUE,1.02558E+18
264,Twitter for iPhone,"RT @VinceMcMahon: Grateful for our special #MakeAWish guest at @WWE HQ. Thanks for visiting us, Tyler … and for making yourself comfortable…",Sat Aug 04 03:29:41 +0000 2018,6136,0,TRUE,1.02558E+18
265,Twitter for iPhone,...Dianne is the person leading our Nation on “Collusion” with Russia (only done by Dems). Will she now investigate herself? https://t.co/OG6l04bBwg,Sat Aug 04 03:28:06 +0000 2018,18732,57212,FALSE,1.02558E+18
266,Twitter for iPhone,RT @WhiteHouse: “This is probably the most pro-active administration regarding urban America and the faith-based community in my lifetime.…,Sat Aug 04 03:24:48 +0000 2018,12743,0,TRUE,1.02558E+18
267,Twitter for iPhone,"RT @DRUDGE_REPORT: NYT editorial board member: 'Kill More Men,' 'F*ck The Police'... https://t.co/f7Vu1dycyi",Sat Aug 04 03:17:51 +0000 2018,10510,0,TRUE,1.02558E+18
268,Twitter for iPhone,"RT @WhiteHouse: Under President Trump, the economy is roaring, jobs are soaring, and the American worker is seeing more money in their payc…",Sat Aug 04 03:15:23 +0000 2018,9260,0,TRUE,1.02558E+18
269,Twitter for iPhone,"RT @DRUDGE_REPORT: Manufacturing +37,000... https://t.co/XparcYpi3G",Sat Aug 04 03:10:55 +0000 2018,7706,0,TRUE,1.02558E+18
270,Twitter for iPhone,"RT @DRUDGE_REPORT: RECORD 155,965,000 EMPLOYED https://t.co/SPazgBPyz2",Sat Aug 04 03:09:16 +0000 2018,9227,0,TRUE,1.02558E+18
271,Twitter for iPhone,RT @DRUDGE_REPORT: Hispanic unemployment record low... https://t.co/ky1W0I6pQ2,Sat Aug 04 03:08:55 +0000 2018,6630,0,TRUE,1.02558E+18
272,Twitter for iPhone,"RT @realDonaldTrump: “Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima",Sat Aug 04 03:05:55 +0000 2018,14464,0,TRUE,1.02558E+18
273,Twitter for iPhone,"RT @Scavino45: ✅”US workers see biggest pay, benefit increase in 10 years” https://t.co/eD9vxbBMBb",Sat Aug 04 03:05:20 +0000 2018,6262,0,TRUE,1.02558E+18
274,Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump and @UFC’s @DanaWhite in the Oval Office earlier today at the @WhiteHouse.... https://t.co/JC9jPsn4…,Sat Aug 04 03:05:04 +0000 2018,5529,0,TRUE,1.02558E+18
275,Twitter for iPhone,RT @Scavino45: “Pro-Trump pastor: Trump is ‘the most pro-black’ president I've ever seen” https://t.co/5GoQOoeCP3,Sat Aug 04 03:05:00 +0000 2018,7328,0,TRUE,1.02558E+18
276,Twitter for iPhone,"Congratulations to Gregg Jarrett on his book, “THE RUSSIA HOAX, THE ILLICIT SCHEME TO CLEAR HILLARY CLINTON AND FRAME DONALD TRUMP,” going to #1 on @nytimes and Amazon. It is indeed a HOAX and WITCH HUNT, illegally started by people who have already been disgraced. Great book!",Sat Aug 04 03:01:46 +0000 2018,13932,60344,FALSE,1.02558E+18
277,Twitter for iPhone,"Great photo from Ocean City, Maryland. Thank you. MAKE AMERICA GREAT AGAIN! https://t.co/kILZz31yDJ",Sat Aug 04 01:06:28 +0000 2018,21640,86511,FALSE,1.02555E+18
278,Twitter for iPhone,"Almost 500,000 Manufacturing Jobs created since I won the Election. Remember when my opponents were saying that we couldn’t create this type of job anymore. Wrong, in fact these are among our best and most important jobs!",Fri Aug 03 22:59:47 +0000 2018,22625,98844,FALSE,1.02552E+18
279,Twitter for iPhone,“The media are good news fire extinguishers!” @greggutfeld @TheFive,Fri Aug 03 22:55:38 +0000 2018,10310,46532,FALSE,1.02552E+18
280,Twitter for iPhone,"NASA, which is making a BIG comeback under the Trump Administration, has just named 9 astronauts for Boeing and Spacex space flights. We have the greatest facilities in the world and we are now letting the private sector pay to use them. Exciting things happening. Space Force!",Fri Aug 03 22:43:03 +0000 2018,17608,81570,FALSE,1.02551E+18
281,Twitter for iPhone,July is just the ninth month since 1970 that unemployment has fallen below 4%. Our economy has added 3.7 million jobs since I won the Election. 4.1 GDP. More than 4 million people have received a pay raise due to tax reform. $400 Billion brought back from “overseas.” @FoxNews,Fri Aug 03 22:10:35 +0000 2018,18443,77998,FALSE,1.0255E+18
282,Twitter for iPhone,"Marsha Blackburn had a BIG win last night in the Tennessee primary for U.S. Senate. She is an outstanding person &; great supporter of mine. Congratulations Marsha, we need you very badly in the Senate to vote for our agenda. Your next opponent will vote against all we are doing!",Fri Aug 03 22:00:39 +0000 2018,15808,70395,FALSE,1.0255E+18
283,Twitter for iPhone,“Pastor praises Trump as 'pro-black' at prison reform event” https://t.co/xFKf1arebx,Fri Aug 03 20:31:52 +0000 2018,15398,60075,FALSE,1.02548E+18
284,Twitter for iPhone,"RT @Rasmussen_Poll: Today’s @realDonaldTrump approval ratings among black voters: 29%
 
This time last year: 15%

https://t.co/mazBCWoIMy @…",Fri Aug 03 18:50:03 +0000 2018,15448,0,TRUE,1.02545E+18
285,Twitter for iPhone,Congratulations Marsha! https://t.co/JSMiOWfbxa,Fri Aug 03 17:39:06 +0000 2018,8647,41383,FALSE,1.02544E+18
286,Twitter for iPhone,Congratulations to Bill Lee of Tennessee on his big primary win for Governor last night.  He ran a great campaign and now will finish off the job in November. Bill has my total and enthusiastic Endorsement!,Fri Aug 03 14:21:48 +0000 2018,16043,77708,FALSE,1.02539E+18
287,Twitter for iPhone,Thank you Pennsylvania. I love you! https://t.co/qoswnBZb3f,Fri Aug 03 00:30:28 +0000 2018,18236,80610,FALSE,1.02518E+18
288,Twitter for iPhone,"They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the FAKE NEWS, which is a large percentage of the media, that is the enemy of the people!",Thu Aug 02 20:24:33 +0000 2018,34404,145812,FALSE,1.02512E+18
289,Twitter for iPhone,"Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly talented future Congressman, @Troy_Balderson. See you all then! Tickets: https://t.co/8UOykaI8uf https://t.co/jHdtAy5fgj",Thu Aug 02 19:08:37 +0000 2018,9501,40419,FALSE,1.0251E+18
290,Twitter for iPhone,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!,Thu Aug 02 18:57:44 +0000 2018,13769,63019,FALSE,1.02509E+18
291,Twitter for iPhone,"Pennsylvania has to love Trump because unlike all of the others before me, I am bringing STEEL BACK in a VERY BIG way. Plants opening up in Pennsylvania, and all over the Country, and Congressman Lou Barletta, who is running for the Senate in Pennsylvania, is really helping!",Thu Aug 02 18:55:23 +0000 2018,17076,80304,FALSE,1.02509E+18
292,Twitter for iPhone,"Looking forward to being in the Great State of Pennsylvania where we had a tremendous victory in the Election. Will be campaigning hard for an original supporter, Lou Barletta, to replace a weak an ineffective Senator, Bob Casey. Lou is tough and smart, loves PA and our Country!",Thu Aug 02 18:53:58 +0000 2018,13812,64860,FALSE,1.02509E+18
293,Twitter for iPhone,Congressman Steve Stivers of Ohio has done a fantastic job as Chairman of the @NRCC. He is a great Congressman who is tough on crime &; borders &; an inspiration to our Military &; Vets. Big on 2nd Amendment. Get out and vote for Steve on Aug 7th. He has my full &; total endorsement!,Thu Aug 02 18:45:49 +0000 2018,1508,5746,FALSE,1.02509E+18
294,Twitter for iPhone,"Working hard, thank you! https://t.co/pNXbFNcf8z",Thu Aug 02 17:23:50 +0000 2018,21721,92481,FALSE,1.02507E+18
295,Twitter for iPhone,"Wow, @foxandfriends is blowing away the competition in the morning ratings. Morning Joe is a dead show with very few people watching and sadly, Fake News CNN is also doing poorly. Too much hate and inaccurately reported stories - too predictable!",Thu Aug 02 11:04:04 +0000 2018,21829,97812,FALSE,1.02497E+18
296,Twitter for iPhone,"Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know very few who have seen this (?), now makes the ridiculous statement that what President Trump is doing is unfair to “foreign workers.” He is correct, AMERICA FIRST!",Thu Aug 02 10:38:15 +0000 2018,25836,102889,FALSE,1.02497E+18
297,Twitter for iPhone,"Thank you to Chairman Kim Jong Un for keeping your word &; starting the process of sending home the remains of our great and beloved missing fallen! I am not at all surprised that you took this kind action. Also, thank you for your nice letter - l look forward to seeing you soon!",Thu Aug 02 04:47:25 +0000 2018,26299,130250,FALSE,1.02488E+18
298,Twitter for iPhone,"Congratulations to  @GreggJarrett on The TREMENDOUS success of his just out book, “The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &; Frame Donald Trump.” Already number one on Amazon. Hard work from a brilliant guy. It’s the Real Story of the Rigged Witch Hunt!",Thu Aug 02 04:38:15 +0000 2018,17180,70597,FALSE,1.02488E+18
299,Twitter for iPhone,RT @realDonaldTrump: “Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9,Thu Aug 02 03:40:24 +0000 2018,18924,0,TRUE,1.02486E+18
300,Twitter for iPhone,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and all of our great Military participants on a job well done. A special thanks to Vice President Mike Pence on delivering a truly magnificent tribute!,Thu Aug 02 03:32:14 +0000 2018,17350,86814,FALSE,1.02486E+18
301,Twitter for iPhone,"“Private payrolls boom in July, increasing by 219,000 vs 185,000 estimate: ADP” https://t.co/SeU9kGpima",Wed Aug 01 21:16:11 +0000 2018,14464,59393,FALSE,1.02477E+18
302,Twitter for iPhone,"Join me tomorrow night at 7pmE in Wilkes-Barre Township, Pennsylvania for a MAKE AMERICA GREAT AGAIN RALLY! Tickets: https://t.co/dR6EzS3Q8L https://t.co/c52kIxvdF7",Wed Aug 01 21:04:18 +0000 2018,11283,45596,FALSE,1.02476E+18
303,Twitter for iPhone,#PledgeToAmericasWorkers https://t.co/qIJQfQ3bos,Wed Aug 01 19:22:01 +0000 2018,11874,50305,FALSE,1.02474E+18
304,Twitter for iPhone,It was my great honor to be joined by leading pastors and faith leaders from across our Nation today at the @WhiteHouse! https://t.co/6sS1zGA1p7,Wed Aug 01 18:55:56 +0000 2018,15636,65996,FALSE,1.02473E+18
305,Twitter for iPhone,"“We already have a smoking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post",Wed Aug 01 15:56:31 +0000 2018,21535,79093,FALSE,1.02469E+18
306,Twitter for iPhone,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number One,” or Paul Manafort, political operative &; Reagan/Dole darling, now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?",Wed Aug 01 15:35:47 +0000 2018,18547,71977,FALSE,1.02468E+18
307,Twitter for iPhone,"“We already have a smocking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post",Wed Aug 01 15:23:13 +0000 2018,4448,15030,FALSE,1.02468E+18
308,Twitter for iPhone,"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was, along with Comey, McCabe, Strzok and his lover, the lovely Lisa Page, used to begin the Witch Hunt. Disgraceful!",Wed Aug 01 14:01:53 +0000 2018,22188,85073,FALSE,1.02466E+18
309,Twitter for iPhone,"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didn’t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!",Wed Aug 01 13:34:03 +0000 2018,23324,89311,FALSE,1.02465E+18
310,Twitter for iPhone,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further. Bob Mueller is totally conflicted, and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!",Wed Aug 01 13:24:03 +0000 2018,25325,96743,FALSE,1.02465E+18
311,Twitter for iPhone,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.” ALAN DERSHOWITZ....,Wed Aug 01 13:15:24 +0000 2018,16542,64639,FALSE,1.02464E+18
312,Twitter for iPhone,"“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal, improper goals, trying to influence the Election. He should never, ever been allowed to........",Wed Aug 01 13:03:08 +0000 2018,20833,82535,FALSE,1.02464E+18
313,Twitter for iPhone,RT @EricTrump: #Truth @Acosta https://t.co/aCfFoeqL1f,Wed Aug 01 01:37:04 +0000 2018,16903,0,TRUE,1.02447E+18
314,Twitter for iPhone,"Thank you Florida. I love you!
https://t.co/M5T81DZVUU",Wed Aug 01 00:24:25 +0000 2018,17702,75208,FALSE,1.02445E+18
315,Twitter for iPhone,RT @WhiteHouse: President Trump Delivers Remarks on Workforce Development https://t.co/nE2kMxkHyw,Tue Jul 31 22:50:10 +0000 2018,7582,0,TRUE,1.02443E+18
316,Twitter for iPhone,"On my way to Tampa, Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r",Tue Jul 31 20:49:25 +0000 2018,8443,50814,FALSE,1.0244E+18
317,Twitter for iPhone,“Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9,Tue Jul 31 20:39:22 +0000 2018,18923,74262,FALSE,1.02439E+18
318,Twitter for iPhone,"...Border Security is National Security, and National Security is the long-term viability of our Country. A Government Shutdown is a very small price to pay for a safe and Prosperous America!",Tue Jul 31 17:33:48 +0000 2018,17030,74227,FALSE,1.02435E+18
319,Twitter for iPhone,"I don’t care what the political ramifications are, our immigration laws and border security have been a complete and total disaster for decades, and there is no way that the Democrats will allow it to be fixed without a Government Shutdown...",Tue Jul 31 17:33:47 +0000 2018,26360,108129,FALSE,1.02435E+18
